	a	RELACIONADO	b
34032	medicamentos_no_sujetos_a_prescripcion_medica	RELACIONADO	medicamentos_sujetos_a_prescripcion_medica
34033	arquitecto_tecnico_de_la_obra	RELACIONADO	medicion_de_la_unidad_de_obra
34034	medicion_fija	RELACIONADO	medicion_indicativa
34035	medico_de_empresa	RELACIONADO	medico_especialista_en_medicina_del_trabajo
34036	interes_turistico	RELACIONADO	fiesta_de_interes_turistico
34037	interes_tutelable	RELACIONADO	parte_acusada
34038	maltratar_de_obra	RELACIONADO	menoscabo_psiquico
34039	mensaje_corto	RELACIONADO	mensaje_sms
34040	numero_de_telefono_fijo	RELACIONADO	mensaje_telefonico
34041	transferencia_de_archivos	RELACIONADO	mensajeria_instantanea
34042	mercado_descendente	RELACIONADO	mercado_ascendente
34043	perjuicio_para_el_trabajador	RELACIONADO	migracion_laboral_fraudulenta
34044	militar_de_carrera	RELACIONADO	condicion_de_militar_de_complemento
34045	municion_en_racimo	RELACIONADO	mina_antipersona
34046	peligro_de_explosion	RELACIONADO	mina_subterranea
34047	reduccion_de_la_edad_de_jubilacion	RELACIONADO	mineria_del_carbon
34048	intereses_corridos	RELACIONADO	riesgo_garantizado
34049	intereses_del_prestamo	RELACIONADO	obtencion_de_prestamo
34050	bien_cultural_de_interes_nacional	RELACIONADO	monumento_historico
34051	declaracion_de_espacio_natural	RELACIONADO	monumento_natural
34052	paisaje_protegido	RELACIONADO	monumento_natural
34053	mossos_d_esquadra	RELACIONADO	agente_policial
34054	motivacion_de_la_sancion_tributaria	RELACIONADO	exigencia_de_motivacion_de_las_resoluciones_administrativas
34055	motivo_del_viaje	RELACIONADO	organizacion_de_viajes
34056	moto_acuatica	RELACIONADO	motor_fueraborda
34057	moto_acuatica	RELACIONADO	titulacion_nautica_de_recreo
34058	motor_fueraborda	RELACIONADO	embarcacion_neumatica_semirrigida
34059	movil_de_enemistad	RELACIONADO	movil_de_animadversion
34060	modificacion_sustancial_de_las_condiciones_de_trabajo	RELACIONADO	movilidad_geografica
34061	intervencion_de_las_comunicaciones_telefonicas	RELACIONADO	secuestro_de_publicaciones
34062	intervencion_voluntaria	RELACIONADO	intervencion_provocada
34063	intervencion_de_las_comunicaciones	RELACIONADO	secuestro_de_publicaciones
34064	auditoria_de_cumplimiento	RELACIONADO	intervencion_general_de_la_seguridad_social
34065	limpieza_de_playas	RELACIONADO	municipio_costero
34066	interrogatorio_de_los_testigos	RELACIONADO	interrogatorio_de_las_partes
34067	municipio_costero	RELACIONADO	linea_maritimo_terrestre
34068	interes_paisajistico	RELACIONADO	municipio_sin_planeamiento
34069	biblioteca_nacional_de_españa	RELACIONADO	museo_del_prado
34070	museo_nacional_centro_de_arte_reina_sofia	RELACIONADO	museo_del_prado
34071	arte_moderno	RELACIONADO	museo_nacional_centro_de_arte_reina_sofia
34072	museo_nacional_centro_de_arte_reina_sofia	RELACIONADO	direccion_del_museo
34073	obligacion_causal	RELACIONADO	obligacion_cambiaria
34074	nacionalidad_rusa	RELACIONADO	nacionalidad_argelina
34075	nacionalidad_boliviana	RELACIONADO	nacionalidad_paraguaya
34076	nacionalidad_camerunesa	RELACIONADO	nacionalidad_nicaraguense
34077	nacionalidad_hungara	RELACIONADO	nacionalidad_checa
34078	nacionalidad_ecuatoriana	RELACIONADO	nacionalidad_peruana
34079	nacionalidad_española	RELACIONADO	estancia_legal_en_españa
34080	obligacion_de_presentar_cuentas_anuales_consolidadas	RELACIONADO	obligacion_de_consolidacion
34081	expedicion_de_facturas	RELACIONADO	obligacion_de_facturacion
34082	deberes_del_socio	RELACIONADO	obligacion_de_los_socios
34083	ingreso_a_cuenta	RELACIONADO	obligacion_de_practicar_retencion
34084	obligacion_de_realizar_pagos_a_cuenta	RELACIONADO	obligacion_tributaria_principal
34085	nacionalidad_del_trabajador	RELACIONADO	restriccion_de_la_libre_circulacion_de_los_trabajadores
34086	obligacion_de_realizar_pagos_a_cuenta	RELACIONADO	retenciones_a_cuenta_del_impuesto_sobre_sociedades
34087	obligacion_de_medios	RELACIONADO	obligacion_de_resultado
34088	obligacion_del_administrador	RELACIONADO	administrador_suplente
34089	obligacion_del_asegurado	RELACIONADO	obligaciones_de_la_aseguradora
34090	nacionalidad_ghanesa	RELACIONADO	nacionalidad_maliense
34091	obligacion_del_autor	RELACIONADO	obra_inedita
34092	obligacion_del_comitente	RELACIONADO	obligacion_de_dar_cosa_determinada
34093	deber_empresarial	RELACIONADO	obligacion_del_empresario
34094	acto_de_comunicacion_publica	RELACIONADO	obra_musical
34095	acceso_a_las_obras	RELACIONADO	obra_plastica
34096	nacionalidad_ghanesa	RELACIONADO	nacionalidad_guineana
34097	nacionalidad_italiana	RELACIONADO	nacionalidad_suiza
34098	nacionalidad_peruana	RELACIONADO	nacionalidad_marroqui
34099	nacionalidad_marroqui	RELACIONADO	nacionalidad_colombiana
34100	nacionalidad_pakistani	RELACIONADO	nacionalidad_colombiana
34101	ejecucion_de_obras_de_reparacion	RELACIONADO	obra_por_encargo
34102	dominio_maritimo	RELACIONADO	obra_portuaria
34103	fundacion_bancaria	RELACIONADO	obra_social
34104	obras_de_cerramiento	RELACIONADO	realizacion_de_cerramiento
34105	obras_en_dominio_publico	RELACIONADO	canon_por_utilizacion_de_dominio_publico
34106	elemento_comun_del_inmueble	RELACIONADO	obras_en_la_vivienda
34107	comision_de_infraccion_tributaria	RELACIONADO	obstaculizacion_de_la_labor_inspectora
34108	obtencion_de_datos	RELACIONADO	recogida_de_datos
34109	recopilacion_de_datos	RELACIONADO	obtencion_de_datos
34110	cedula_de_calificacion_definitiva	RELACIONADO	obtencion_de_la_cedula_de_habitabilidad
34111	expedicion_de_licencia	RELACIONADO	obtencion_de_licencia
34112	obtencion_de_licencia_de_caza	RELACIONADO	examen_de_cazador
34113	ocio_educativo	RELACIONADO	ocupacion_del_tiempo_libre
34114	oferta_educativa	RELACIONADO	centro_educativo_ordinario
34115	atractivo_turistico	RELACIONADO	oferta_hotelera
34116	destino_turistico	RELACIONADO	oferta_turistica
34117	oferta_vinculante	RELACIONADO	informacion_precontractual
34118	oficial_de_cubierta	RELACIONADO	oficial_de_la_marina_mercante
34119	oficial_de_cubierta	RELACIONADO	marinero
34120	representacion_diplomatica	RELACIONADO	oficina_consular
34121	oficina_de_aduana	RELACIONADO	territorio_aduanero_de_la_union_europea
34122	oficina_de_correos_y_telegrafos	RELACIONADO	correo_certificado
34123	oficina_de_informacion_administrativa	RELACIONADO	servicio_de_informacion_administrativa
34124	centro_de_informacion_juvenil	RELACIONADO	oficina_de_informacion_juvenil
34125	confirmacion_del_borrador_de_la_declaracion	RELACIONADO	oficina_de_la_administracion_tributaria
34126	oficina_comercial	RELACIONADO	oficina_de_representacion
34127	oficina_de_señalamiento_inmediato	RELACIONADO	señalamiento_del_juicio
34128	oficina_de_asistencia_en_materia_de_registro	RELACIONADO	oficina_del_registro
34129	oficina_diplomatica	RELACIONADO	sede_de_la_embajada
34130	oficina_de_correos_y_telegrafos	RELACIONADO	oficina_postal
34131	acreditacion_de_daños_y_perjuicios	RELACIONADO	funcionamiento_normal_o_anormal_de_los_servicios_publicos
34132	igualdad_y_proporcionalidad	RELACIONADO	neutralidad_informativa
34133	not_self_executing	RELACIONADO	self_executing
34134	trastorno_del_aprendizaje	RELACIONADO	atencion_a_la_diversidad_del_alumnado
34135	trastorno_de_inestabilidad_emocional_de_la_personalidad	RELACIONADO	trastorno_mixto_de_la_personalidad
34136	trastorno_de_inestabilidad_emocional_de_la_personalidad	RELACIONADO	trastorno_de_la_personalidad
34137	trastorno_ansioso_depresivo	RELACIONADO	trastorno_adaptativo
34138	trastero	RELACIONADO	representacion_procesal_de_la_comunidad_de_propietarios
34139	traspaso_inconsentido	RELACIONADO	jubilacion_del_arrendatario
34140	sociedad_cesionaria	RELACIONADO	traspaso_en_bloque_por_sucesion_universal
34141	cesion_global	RELACIONADO	traspaso_en_bloque_por_sucesion_universal
34142	traspaso_del_bar	RELACIONADO	finalizacion_de_las_relaciones_comerciales
34143	traspaso_de_medios_materiales	RELACIONADO	administracion_de_recursos_humanos
34144	traspaso_de_los_derechos_consolidados	RELACIONADO	plan_de_pensiones_de_aportacion_definida
34145	traspaso_de_los_derechos_consolidados	RELACIONADO	plan_de_pensiones
34146	trascendencia_tributaria	RELACIONADO	caracter_reservado
34147	traspaso_a_la_comunidad_autonoma	RELACIONADO	gestion_de_la_formacion_profesional
34148	intervencion_de_precios	RELACIONADO	traspaso_a_la_comunidad_autonoma
34149	distribucion_de_gas_natural	RELACIONADO	transporte_secundario
34150	transporte_sanitario_publico	RELACIONADO	transporte_sanitario_privado
34151	transporte_regular_de_viajeros	RELACIONADO	contrato_de_gestion_de_servicios_publicos
34152	utilizacion_de_gasoleo	RELACIONADO	transporte_regular
34153	transporte_turistico	RELACIONADO	transporte_privado_complementario
34154	transporte_internacional_de_mercancias	RELACIONADO	transporte_internacional
34155	transporte_internacional_de_mercancias_por_carretera	RELACIONADO	transporte_internacional_de_mercancias
34156	autorizacion_de_transporte_de_mercancias	RELACIONADO	transporte_privado_complementario
34157	transporte_por_vias_navegables_interiores	RELACIONADO	agencia_maritima
34158	transporte_internacional_de_mercancias_por_carretera	RELACIONADO	contrato_de_transporte_internacional_de_mercancias
34159	transporte_discrecional_de_viajeros	RELACIONADO	transporte_discrecional
34160	transporte_publico_urbano	RELACIONADO	transporte_de_viajeros
34161	servicios_de_transporte_maritimo	RELACIONADO	transporte_de_pasajeros
34162	gastos_de_transporte_de_mobiliario_y_enseres	RELACIONADO	transporte_de_mobiliario_y_enseres
34163	empresas_de_transporte_de_mercancias	RELACIONADO	transporte_de_mercancias_por_carretera
34164	transporte_de_mercancias_peligrosas	RELACIONADO	mercancia_peligrosa
34165	transporte_de_armas	RELACIONADO	artes_de_caza
34166	transporte_de_uso_especial	RELACIONADO	transporte_de_uso_general
34167	transporte_espacial	RELACIONADO	aviacion_comercial
34168	doctrina_aetr	RELACIONADO	transporte_internacional_por_carretera
34169	transporte_internacional	RELACIONADO	transporte
34170	transporte_internacional_por_carretera	RELACIONADO	transporte_combinado
34171	asistencia_a_los_pasajeros	RELACIONADO	transporte_alternativo
34172	recogida_de_vidrio	RELACIONADO	transporte_al_lugar_de_tratamiento_y_eliminacion_de_residuos
34173	medios_alternativos_de_transporte	RELACIONADO	transporte_alternativo
34174	cumplimiento_defectuoso_del_contrato	RELACIONADO	transporte_aereo
34175	transmision_intervivos	RELACIONADO	transmision_mortis_causa
34176	porteador_maritimo	RELACIONADO	transporte_maritimo_internacional
34177	transporte_discrecional	RELACIONADO	transporte_regular_de_uso_especial
34178	transporte_de_mercancias_por_ferrocarril	RELACIONADO	sector_logistico
34179	capacidad_de_carga	RELACIONADO	transporte_de_mercancias
34180	transporte_de_hachis	RELACIONADO	trafico_de_drogas
34181	transporte_de_energia_electrica	RELACIONADO	transporte_de_energia
34182	transporte_aereo_de_personas	RELACIONADO	transporte_con_fines_comerciales
34183	transporte_de_mercancias_por_ferrocarril	RELACIONADO	transporte_combinado
34184	transparencia_en_la_contratacion	RELACIONADO	principio_de_transferencia_en_la_administracion
34185	transparencia_del_mercado	RELACIONADO	idoneidad_del_cliente
34186	efectos_de_la_liquidacion	RELACIONADO	transmision_patrimonial
34187	transmision_onerosa_de_bienes_inmuebles	RELACIONADO	exencion_del_impuesto_sobre_transmisiones_patrimoniales
34188	transmision_gratuita	RELACIONADO	donacion_de_vivienda
34189	transmision_ficticia	RELACIONADO	simulacion_de_deuda
34190	bien_inmueble_rustico	RELACIONADO	transmision_del_dominio
34191	compromiso_de_reinversion	RELACIONADO	transmision_de_la_vivienda_habitual_del_contribuyente
34192	transmision_de_farmacia	RELACIONADO	cierre_de_farmacia
34193	patrimonio_del_donante	RELACIONADO	transmision_a_titulo_lucrativo
34194	transmisibilidad_de_las_acciones	RELACIONADO	derechos_del_socio
34195	transito_comunitario_interno	RELACIONADO	transito_comunitario
34196	transformacion_urbanistica	RELACIONADO	red_natura_2000
34197	transformacion_de_procedimiento	RELACIONADO	diligencias_de_investigacion
34198	sector_agroalimentario	RELACIONADO	transferencia_tecnologica
34199	registro_general_de_proteccion_de_datos	RELACIONADO	transferencia_internacional_de_datos
34200	pacto_de_reserva_de_dominio	RELACIONADO	transferencia_del_dominio
34201	territorio_del_espacio_economico_europeo	RELACIONADO	transferencia_internacional_de_datos
34202	transferencia_del_conocimiento	RELACIONADO	transferencia_de_tecnologia
34203	transferencia_de_tecnologia	RELACIONADO	transferencia_tecnologica
34204	transferencia_de_mercancia	RELACIONADO	actividad_de_desestiba_de_buques
34205	transferencia_de_divisas	RELACIONADO	salida_de_divisas
34206	transcurso_del_plazo_contractual	RELACIONADO	transcurso_del_plazo_de_vigencia
34207	convenio_transaccional	RELACIONADO	transaccion_judicial
34208	servicio_de_confianza	RELACIONADO	transaccion_electronica
34209	tramo_de_via	RELACIONADO	tramo_de_carretera
34210	tramo_urbano	RELACIONADO	tramos_urbanos_de_las_carreteras
34211	tramite_de_conclusiones_orales	RELACIONADO	sentencia_sin_celebracion_de_juicio
34212	tramite_de_informacion_publica	RELACIONADO	tramite_de_audiencia
34213	tramite_de_audiencia	RELACIONADO	formulacion_de_alegaciones
34214	tramitacion_del_expediente_disciplinario	RELACIONADO	suspension_provisional_de_funciones
34215	trama_de_corrupcion	RELACIONADO	corrupcion_urbanistica
34216	transporte_por_tuberia	RELACIONADO	trafico_terrestre
34217	limite_de_velocidad	RELACIONADO	trafico_rodado_de_vehiculos
34218	trafico_rodado_de_vehiculos	RELACIONADO	contaminacion_atmosferica
34219	trafico_portuario	RELACIONADO	actividad_de_transporte_terrestre
34220	trafico_peatonal	RELACIONADO	lugar_peligroso
34221	transito_maritimo	RELACIONADO	trafico_maritimo
34222	control_del_trafico_en_las_vias_urbanas	RELACIONADO	trafico_en_vias_urbanas
34223	turismo_sexual	RELACIONADO	trafico_de_menores
34224	delito_de_cohecho	RELACIONADO	trafico_de_influencias
34225	negociacion_prohibida	RELACIONADO	trafico_de_influencias
34226	trafico_ilegal_de_cocaina	RELACIONADO	trafico_de_drogas
34227	trafico_de_drogas	RELACIONADO	organizacion_criminal
34228	traditio_simbolica	RELACIONADO	aprobacion_judicial_del_remate
34229	remolque_agricola	RELACIONADO	tractor_agricola
34230	tracto_sucesivo_interrumpido	RELACIONADO	tracto_registral
34231	reanudacion_del_tracto_interrumpido	RELACIONADO	tracto_sucesivo_interrumpido
34232	manipulacion_de_cargas	RELACIONADO	trabajo_en_altura
34233	productos_de_fibrocemento	RELACIONADO	trabajo_con_amianto
34234	trabajo_agroforestal	RELACIONADO	cosecha_de_cereal
34235	trabajadores_desplazados	RELACIONADO	prestacion_de_servicios_transnacional
34236	trabajadores_desplazados	RELACIONADO	aplicacion_del_regimen_especial
34237	trabajador_social	RELACIONADO	educador_social
34238	trabajador_indefinido_no_fijo	RELACIONADO	procesos_de_promocion_interna
34239	personal_laboral_temporal	RELACIONADO	trabajador_indefinido
34240	trabajador_transfronterizo	RELACIONADO	trabajador_fronterizo
34241	no_residente_en_territorio_español	RELACIONADO	trabajador_fronterizo
34242	limite_maximo_de_la_antiguedad	RELACIONADO	impago_del_salario
34243	impago_del_salario	RELACIONADO	trabajador_fijo_discontinuo
34244	trabajador_fijo_discontinuo	RELACIONADO	contrato_de_trabajo_fijo_discontinuo
34245	trabajador_expatriado	RELACIONADO	expatriado
34246	toxicidad_cronica	RELACIONADO	via_de_exposicion
34247	trato_o_pena_cruel_inhumano_o_degradante	RELACIONADO	tortura
34248	totalidad_de_rendimientos	RELACIONADO	rendimiento_bruto
34249	totalidad_del_patrimonio_neto	RELACIONADO	ratio_financiero
34250	trabajador_agrario_por_cuenta_ajena	RELACIONADO	base_de_cotizacion
34251	graduado_en_educacion_secundaria_obligatoria	RELACIONADO	titulo_de_bachiller
34252	titulo_de_diplomado_en_enfermeria	RELACIONADO	plan_de_estudios_universitario
34253	titulacion_de_licenciado_en_medicina	RELACIONADO	plan_de_estudios_universitario
34254	catalogo_nacional_de_cualificaciones_profesionales	RELACIONADO	titulo_de_formacion_profesional
34255	titulo_de_graduado_escolar	RELACIONADO	graduado_en_educacion_secundaria_obligatoria
34256	titulo_oneroso	RELACIONADO	titulo_lucrativo
34257	contacto_fisico	RELACIONADO	tocamiento_con_animo_libidinoso
34258	tocamiento_con_animo_libidinoso	RELACIONADO	tocamiento_impudico
34259	toma_de_posesion_del_cargo	RELACIONADO	juramento_del_cargo
34260	tope_minimo	RELACIONADO	base_de_cotizacion_mensual
34261	tormenta_de_granizo	RELACIONADO	cereal_de_secano
34262	daños_causados_por_lluvias	RELACIONADO	tormenta_de_granizo
34263	competicion_deportiva	RELACIONADO	torneo_oficial
34264	liga_profesional	RELACIONADO	torneo_oficial
34265	toma_de_declaracion	RELACIONADO	identificacion_de_la_persona
34266	donacion_de_la_herencia	RELACIONADO	titulo_oneroso
34267	donacion_de_la_herencia	RELACIONADO	titulo_lucrativo
34268	titulo_de_licenciado_en_derecho	RELACIONADO	letrado_del_tribunal_de_cuentas
34269	titulo_de_viaje	RELACIONADO	pasaporte_en_vigor
34270	registro_de_la_propiedad_industrial	RELACIONADO	titulo_de_propiedad_industrial
34271	carta_de_sucesion	RELACIONADO	titulo_nobiliario_de_marques
34272	titulo_de_odontologo	RELACIONADO	titulo_de_diplomado_en_enfermeria
34273	titulo_de_master	RELACIONADO	plan_de_estudios
34274	titulo_de_licenciado	RELACIONADO	certificacion_academica
34275	minimo_vital_de_subsistencia	RELACIONADO	necesidad_vital
34276	minoria_etnica	RELACIONADO	poblacion_inmigrante
34277	minutos_de_la_grabacion	RELACIONADO	disco_de_grabacion
34278	cardiopatia_congenita	RELACIONADO	miocardiopatia
34279	miocardiopatia	RELACIONADO	taquicardia_ventricular
34280	presidente_de_la_cooperativa	RELACIONADO	nombre_y_representacion_de_la_cooperativa
34281	operaciones_militares	RELACIONADO	mision_de_caracter_militar
34282	nomen_iuris	RELACIONADO	principio_de_primacia_del_derecho_comunitario
34283	mitad_indivisa_de_la_finca	RELACIONADO	mitad_indivisa_de_la_propiedad
34284	mitad_superior_de_la_pena	RELACIONADO	mitad_inferior_de_la_pena
34285	irretroactividad	RELACIONADO	non_bis_in_idem
34286	enseres_personales	RELACIONADO	mobiliario_y_enseres
