	nombre	descriptivo	principal
21500	solicitud_de_concurso_voluntario	1.0	0.0
21501	competencia_del_juez_del_concurso	1.0	0.0
21502	colaboracion_ciudadana	1.0	0.0
21503	pago_de_la_instalacion_del_ascensor	1.0	0.0
21504	coste_de_instalacion_del_ascensor	1.0	0.0
21505	apertura_de_plicas	1.0	0.0
21506	caseton_del_ascensor	1.0	0.0
21507	establecimiento_o_supresion_de_los_servicios_de_ascensor	1.0	0.0
21508	alternativa_tecnica	1.0	0.0
21509	derecho_de_adjudicacion_preferente	1.0	0.0
21510	convenio_colectivo_de_limpieza	0.0	0.0
21511	convenio_colectivo_de_limpieza_de_edificios_y_locales	0.0	0.0
21512	limpieza_y_conservacion_de_alcantarillado	1.0	0.0
21513	suscripcion_de_participaciones_preferentes	1.0	1.0
21514	gastos_de_combustible	1.0	0.0
21515	regimen_de_prorrata	1.0	0.0
21516	regimen_del_recargo_de_equivalencia	1.0	1.0
21517	regularizacion_de_la_deduccion	1.0	0.0
21518	aprovechamiento_de_materia_prima	1.0	0.0
21519	declaracion_ambiental_estrategica	1.0	0.0
21520	ordenacion_detallada_del_suelo_urbano_consolidado	1.0	0.0
21521	producto_semiterminado	1.0	0.0
21522	cadena_de_montaje	1.0	0.0
21523	producto_terminado	1.0	0.0
21524	subproducto_animal	1.0	0.0
21525	material_recuperado	1.0	0.0
21526	borrador_de_plan	1.0	0.0
21527	plan_de_actuacion_urbana	1.0	0.0
21528	plan_especial_independiente	1.0	0.0
21529	intencion_de_venta	1.0	0.0
21530	plan_de_iniciativa_particular	1.0	0.0
21531	alquiler_temporal	1.0	0.0
21532	base_amortizable	1.0	0.0
21533	registro_de_compras	1.0	0.0
21534	contabilizacion_de_compras	1.0	0.0
21535	reconocimiento_de_la_venta	1.0	0.0
21536	camara_de_comercio_internacional	1.0	0.0
21537	gastos_de_exportacion	1.0	0.0
21538	asuncion_del_gasto	1.0	0.0
21539	programa_de_participacion_ciudadana	1.0	0.0
21540	salida_de_almacen	1.0	0.0
21541	puerto_de_origen	1.0	0.0
21542	competencia_sectorial	1.0	0.0
21543	competencia_sectorial_autonomica	1.0	0.0
21544	puerto_de_salida	1.0	0.0
21545	puerto_de_atraque	1.0	0.0
21546	puerto_de_destino	1.0	0.0
21547	metodo_de_asignacion_de_valor	1.0	0.0
21548	servicio_de_aprovisionamiento	1.0	0.0
21549	garantia_provisional	1.0	0.0
21550	tramite_simplificado	1.0	0.0
21551	cesion_de_programas_informaticos	1.0	0.0
21552	tramite	0.0	0.0
21553	programa_de_actuacion_aislada	1.0	0.0
21554	cancelacion_parcial_de_la_inscripcion	1.0	0.0
21555	nulidad_parcial_de_la_inscripcion	1.0	0.0
21556	concurso_especifico_de_meritos	1.0	0.0
21557	concurso_general_de_meritos	1.0	0.0
21558	concurso_medial_con_un_delito_de_estafa	1.0	0.0
21559	concurso_ideal_con_un_delito_de_lesiones	1.0	0.0
21560	situacion_de_concurso_de_acreedores	1.0	0.0
21561	concurso_oposicion_libre	1.0	0.0
21562	declaracion_de_concurso_voluntario	1.0	0.0
21563	solicitud_de_declaracion_de_concurso	1.0	0.0
21564	concurso_de_voluntades	1.0	0.0
21565	fecha_de_declaracion_del_concurso	1.0	0.0
21566	concurso_ideal_con_una_falta_de_lesiones	1.0	0.0
21567	participantes_en_el_concurso	1.0	0.0
21568	concurso_ideal_medial	1.0	0.0
21569	alimentos_a_cargo_de_la_madre	1.0	0.0
21570	empresa_eulen	0.0	0.0
21571	metodo	1.0	0.0
21572	metodo_residual_dinamico	1.0	1.0
21573	excepciones_en_la_aplicacion_del_metodo_residual_dinamico	1.0	0.0
21574	excepcion	1.0	0.0
21575	cedula_de_urbanizacion	1.0	0.0
21576	cedula_territorial_de_urbanizacion	1.0	0.0
21577	obtencion_de_la_cedula_de_habitabilidad	1.0	0.0
21578	cedula_de_citacion_a_juicio	1.0	0.0
21579	cedula_parcelaria	1.0	0.0
21580	cedula_de_citacion	1.0	0.0
21581	cedula_catastral	1.0	0.0
21582	cedula_de_inscripcion	1.0	0.0
21583	cedula_de_calificacion_definitiva	1.0	0.0
21584	cedula_de_calificacion_provisional	1.0	0.0
21585	cedula_de_rehabilitacion	1.0	0.0
21586	tarifa_de_utilizacion_de_agua	1.0	0.0
21587	cedula_de_segunda_ocupacion	1.0	0.0
21588	agencia_andaluza_del_agua	0.0	0.0
21589	cedula_de_emplazamiento	1.0	0.0
21590	gestion_integral_del_agua	1.0	0.0
21591	servicio_de_abastecimiento_de_agua_y_alcantarillado	1.0	0.0
21592	numero_de_habitantes	1.0	0.0
21593	numero_de_habitantes_empadronados	1.0	0.0
21594	vapor_de_agua	1.0	0.0
21595	ordenamiento_urbanistico	1.0	0.0
21596	apertura_de_sucesion_intestada	1.0	0.0
21597	gestion_publica_directa	1.0	0.0
21598	cedula_de_identidad	1.0	0.0
21599	cedula_fotoelectrica	1.0	0.0
21600	cedula_de_ciudadania	1.0	0.0
21601	copia_de_la_cedula	1.0	0.0
21602	medio_de_transporte_urbano	1.0	0.0
21603	abandono_de_familia_por_impago_de_pensiones	1.0	1.0
21604	amenaza_de_aborto	1.0	0.0
21605	abuso	0.0	0.0
21606	libramiento_de_la_cedula	1.0	0.0
21607	renovacion_de_la_cedula	1.0	0.0
21608	accesion	1.0	0.0
21609	indemnizacion_por_falta_de_preaviso	1.0	1.0
21610	accidente	1.0	0.0
21611	preaviso_no_concedido	1.0	0.0
21612	red_de_suministro_de_agua_y_energia_electrica	1.0	0.0
21613	toma_de_agua	1.0	0.0
21614	agua_a_presion	1.0	0.0
21615	presion_del_agua	1.0	0.0
21616	ineficacia_contractual	1.0	0.0
21617	derecho_concursal	1.0	0.0
21618	consorcio_para_el_abastecimiento_de_agua_y_saneamiento_del_principado_de_asturias	0.0	0.0
21619	aeropuerto_de_burgos	0.0	0.0
21620	gastos_de_luz_y_agua	1.0	0.0
21621	consumo_de_agua_y_electricidad	1.0	0.0
21622	autocontratacion	1.0	0.0
21623	empresa_tragsa	0.0	0.0
21624	convenio_colectivo_de_tragsa	0.0	0.0
21625	luz_y_agua_de_obra	1.0	0.0
21626	conduccion_subterranea_de_agua	1.0	0.0
21627	conduccion_subterranea_de_electricidad	1.0	0.0
21628	conduccion_subterranea_de_gas	1.0	0.0
21629	direccion_general_de_industria_energia_y_minas	0.0	0.0
21630	administrador	1.0	0.0
21631	titular_de_instalacion_de_produccion_de_energia_electrica	1.0	0.0
21632	delito_de_allanamiento_de_morada	1.0	1.0
21633	arrendamiento	1.0	0.0
21634	instalaciones_de_distribucion_de_energia_electrica	1.0	0.0
21635	obtencion_de_la_cedula_de_calificacion	1.0	0.0
21636	retraso_en_la_obtencion_de_la_cedula	1.0	0.0
21637	animal	1.0	0.0
21638	gastos_de_instalacion_de_las_redes_de_energia_electrica	1.0	0.0
21639	instalaciones_de_transporte_de_energia_electrica_de_alta_tension	1.0	0.0
21640	sistema_de_evacuacion_de_aguas_residuales	1.0	0.0
21641	director_general_de_industria_energia_y_minas	0.0	0.0
21642	bienes_destinados_a_la_produccion_de_energia_electrica	1.0	0.0
21643	marca_caducada	1.0	0.0
21644	caducidad_de_pasaporte	1.0	0.0
21645	dni_caducado	1.0	0.0
21646	permiso_de_conducir_caducado	1.0	0.0
21647	justiprecio_caducado	1.0	0.0
21648	mandato_caducado	1.0	0.0
21649	delito_de_receptacion	1.0	1.0
21650	delito_de_receptacion_de_capitales	1.0	1.0
21651	sistema_especial_agrario	1.0	0.0
21652	sociedad	0.0	0.0
21653	importe_del_valor_nominal	1.0	0.0
21654	adquisicion_de_existencias	1.0	0.0
21655	cliente_final	1.0	0.0
21656	delito_de_receptacion_doloso	1.0	1.0
21657	delito_consumado_de_receptacion	1.0	1.0
21658	delito_continuado_de_receptacion	1.0	1.0
21659	delito_continuado_de_blanqueo_de_capitales	1.0	1.0
21660	perfil_del_cliente	1.0	0.0
21661	perfil_de_riesgo_del_cliente	1.0	0.0
21662	defensor_del_cliente	1.0	0.0
21663	cliente_descontatario	1.0	0.0
21664	cuenta_del_cliente_descontatario	1.0	0.0
21665	profesion_habitual	1.0	0.0
21666	expropiacion_de_suelo	1.0	0.0
21667	valor_del_suelo_expropiado	1.0	0.0
21668	finca_matriz	1.0	0.0
21669	servicios_minimos	1.0	1.0
21670	fijacion_de_servicios_minimos	1.0	0.0
21671	cumplimiento_de_los_servicios_minimos	1.0	0.0
21672	cuadro_clinico	1.0	0.0
21673	industria_quimica	1.0	0.0
21674	convenio_colectivo_para_la_industria_quimica	0.0	0.0
21675	interes_de_descuento	1.0	0.0
21676	compra_de_mercancia	1.0	0.0
21677	intereses_acumulados	1.0	0.0
21678	saldo_de_proveedores	1.0	0.0
21679	rappels_por_compras	1.0	0.0
21680	dolo	1.0	0.0
21681	descuento_por_pronto_pago	1.0	0.0
21682	punto_de_venta	1.0	0.0
21683	punto_de_venta_de_droga	1.0	0.0
21684	lesion_resarcible	1.0	0.0
21685	titular_del_punto_de_venta	1.0	0.0
21686	lesion_indemnizable	1.0	0.0
21687	reserva_de_edificabilidad_residencial	1.0	0.0
21688	modalidades_de_reparacion	1.0	0.0
21689	indemnizacion_en_metalico	1.0	0.0
21690	derecho_a_edificar	1.0	0.0
21691	coste_del_producto	1.0	0.0
21692	derecho_de_retorno	1.0	0.0
21693	ejercicio_del_derecho_de_retorno	1.0	0.0
21694	perdida_del_derecho_de_retorno	1.0	0.0
21695	coste_de_cancelacion_del_producto	1.0	0.0
21696	demora_injustificada	1.0	0.0
21697	desperdicio_de_nmaterial	1.0	0.0
21698	culpa_leve	1.0	0.0
21699	antijuridicidad_del_daño	1.0	0.0
21700	carga_reparcelatoria	1.0	0.0
21701	gasto_inutil	1.0	0.0
21702	coste_de_transformacion	1.0	0.0
21703	coste_variable	1.0	0.0
21704	nivel_de_produccion	1.0	0.0
21705	nivel_de_produccion_insuficiente	1.0	0.0
21706	contrato_editorial	1.0	0.0
21707	contrato_de_transaccion	1.0	0.0
21708	gastos_fijos	1.0	0.0
21709	contribucion_territorial	1.0	0.0
21710	contribucion_territorial_urbana	1.0	0.0
21711	contribucion_territorial_rustica	1.0	0.0
21712	gastos_obligatorios	1.0	0.0
21713	contrato_estimatorio	1.0	0.0
21714	contrato_de_cuentas_en_participacion	1.0	1.0
21715	contrato_de_colaboracion_entre_el_sector_publico_y_el_sector_privado	1.0	0.0
21716	contrato_de_donacion	1.0	0.0
21717	contrato_administrativo_de_obras	1.0	0.0
21718	gastos_voluntarios	1.0	0.0
21719	costes_directos	1.0	0.0
21720	costes_directos_e_indirectos	1.0	0.0
21721	costes_salariales	1.0	0.0
21722	reduccion_de_costes_salariales	1.0	0.0
21723	costes_reales	1.0	0.0
21724	reduccion_de_costes_no_laborales	1.0	0.0
21725	abaratamiento_de_costes	1.0	0.0
21726	costes_de_promocion	1.0	0.0
21727	publicacion_incorrecta	1.0	0.0
21728	servicio_de_informacion_administrativa	1.0	0.0
21729	falta	0.0	0.0
21730	recogida_de_animales_abandonados	1.0	0.0
21731	delitos_de_robo_y_receptacion	1.0	0.0
21732	delitos_de_estafa_y_receptacion	1.0	0.0
21733	delitos_de_hurto_y_receptacion	1.0	1.0
21734	estres_laboral	1.0	0.0
21735	mobbing_vertical	1.0	0.0
21736	mobbing_horizontal	1.0	0.0
21737	mobbing_subjetivo	1.0	0.0
21738	prevencion_del_acoso	1.0	0.0
21739	protocolo_de_actuacion_frente_al_acoso	1.0	0.0
21740	acoso_por_parte_de_la_empresa	1.0	0.0
21741	derechos_fundamentales_por_acoso	1.0	0.0
21742	azucar_de_remolacha	1.0	0.0
21743	medidas_para_combatir_el_acoso_sexual	1.0	0.0
21744	acoso_sistematico	1.0	0.0
21745	acoso_continuo	1.0	0.0
21746	patron_de_patera	0.0	0.0
21747	miembro_de_la_familia	1.0	0.0
21748	plaza_de_medico_de_familia	1.0	0.0
21749	informe_del_medico_de_familia	1.0	0.0
21750	delito_continuado_de_abandono_de_familia	1.0	1.0
21751	fracaso_de_la_intervencion	1.0	0.0
21752	nulidad_del_auto_de_intervencion_telefonica	1.0	0.0
21753	intervencion_de_hernia	1.0	0.0
21754	intervencion_de_tecnico	1.0	0.0
21755	intervencion_de_las_escuchas	1.0	0.0
21756	intervencion_de_la_propia_victima	1.0	0.0
21757	padre_de_familia	1.0	0.0
21758	servidumbre_por_destino_del_padre_de_familia	1.0	0.0
21759	diligencia_de_un_buen_padre_de_familia	1.0	0.0
21760	dedicacion_a_la_familia	1.0	0.0
21761	proteccion_social_economica_y_juridica_de_la_familia	1.0	0.0
21762	familia_extensa	1.0	0.0
21763	codigo_de_familia_de_cataluña	0.0	0.0
21764	juzgados_de_familia	0.0	0.0
21765	nivel_de_vida_de_la_familia	1.0	0.0
21766	dedicacion_de_la_esposa_a_la_familia	1.0	0.0
21767	cerramiento_de_terraza	1.0	0.0
21768	familia_desestructurada	1.0	0.0
21769	centro_de_atencion_a_la_familia	1.0	0.0
21770	instituto_madrileno_del_menor_y_la_familia	0.0	0.0
21771	reinsercion_en_la_familia	1.0	0.0
21772	titulo_de_familia_numerosa	1.0	0.0
21773	principio_de_proteccion_a_la_familia	1.0	0.0
21774	obras_de_cerramiento_de_terraza	1.0	0.0
21775	miembros_computables_de_la_familia	1.0	0.0
21776	intervencion_de_elementos_extranos	1.0	0.0
21777	participacion_del_acusado	1.0	0.0
21778	intervencion_telefonica	1.0	1.0
21779	intervencion_del_juez_de_instruccion	1.0	0.0
21780	intervencion_general_de_la_seguridad_social	1.0	0.0
21781	intervencion_integral_de_la_administracion_ambiental	1.0	0.0
21782	cerramiento	1.0	0.0
21783	muro_de_cerramiento	1.0	0.0
21784	demolicion_del_muro_de_cerramiento	1.0	0.0
21785	muro_de_cerramiento_exterior	1.0	0.0
21786	cerramiento_exterior	1.0	0.0
21787	obras_de_cerramiento	1.0	0.0
21788	demolicion_de_las_obras_de_cerramiento	1.0	0.0
21789	construccion_de_muro_de_cerramiento	1.0	0.0
21790	delito_de_abandono_de_familia_impropio	1.0	1.0
21791	actividad_de_dedicacion_a_la_familia	1.0	0.0
21792	cerramiento_de_aluminio	1.0	0.0
21793	transmision_de_valores_en_la_familia	1.0	0.0
21794	fuente_de_ingresos_de_la_familia	1.0	0.0
21795	consejeria_de_familia	0.0	0.0
21796	estatus_familiar	1.0	0.0
21797	retorno_a_la_familia_natural	1.0	0.0
21798	cerramiento_metalico	1.0	0.0
21799	cerramiento_acristalado	1.0	0.0
21800	familia_nuclear	1.0	0.0
21801	familia_preadoptiva	1.0	0.0
21802	cerramiento_perimetral	1.0	0.0
21803	cerramiento_del_patio	1.0	0.0
21804	atranco_en_sumidero	1.0	0.0
21805	cerramiento_de_ladrillo	1.0	0.0
21806	atranco	1.0	0.0
21807	sintomas_de_embriaguez	1.0	0.0
21808	sufrimiento_innecesario	1.0	0.0
21809	medidas_fiscales_de_apoyo_a_la_familia	1.0	0.0
21810	agresion_mortal	1.0	0.0
21811	aval_del_estado	1.0	0.0
21812	fiabilidad_del_aval_del_estado	1.0	0.0
21813	experiencia_docente	1.0	0.0
21814	acceso_a_la_funcion_publica_docente	1.0	0.0
21815	terreno_destinado_a_escuela_publica	1.0	0.0
21816	carril_exterior_de_rotonda	1.0	0.0
21817	carril_interior_de_rotonda	1.0	0.0
21818	a_la_altura_de_la_rotonda	0.0	0.0
21819	interior_de_rotonda	1.0	0.0
21820	salida_de_rotonda	1.0	0.0
21821	carril_central_de_rotonda	1.0	0.0
21822	conservatorio_de_musica	1.0	0.0
21823	carril_derecho_de_rotonda	1.0	0.0
21824	incorporacion_a_rotonda	1.0	0.0
21825	enseñanza_profesional	1.0	0.0
21826	impago_por_insolvencia	1.0	0.0
21827	insolvencia_provisional	1.0	0.0
21828	asistencia_farmaceutica	1.0	0.0
21829	asistencia_medico_farmaceutica_y_de_accidentes_de_trabajo	1.0	0.0
21830	mano_izquierda	1.0	0.0
21831	familia_necesitada	1.0	0.0
21832	director_general_de_familia	0.0	0.0
21833	fundacion_sagrada_familia	0.0	0.0
21834	templo_de_la_sagrada_familia	0.0	0.0
21835	equipo_psicosocial_de_familia	1.0	0.0
21836	derecho_a_la_vida_en_familia	1.0	0.0
21837	equipo_psicosocial_del_juzgado_de_familia	1.0	0.0
21838	acogimiento_simple_en_familia_extensa	1.0	0.0
21839	agresion_entre_miembros_de_la_familia	1.0	0.0
21840	imposibilidad_de_retorno_con_su_familia	1.0	0.0
21841	intervencion_tecnica_de_apoyo_a_la_familia	1.0	0.0
21842	elementos_esenciales_del_delito_de_abandono_de_familia	1.0	0.0
21843	especialidad_de_medicina_de_familia	1.0	0.0
21844	madre_de_familia	1.0	0.0
21845	familia_de_etnia_gitana	0.0	0.0
21846	conclusiones_provisionales	1.0	0.0
21847	conclusion_inequivoca	1.0	0.0
21848	regimen_disciplinario_de_la_guardia_civil	1.0	0.0
21849	regimen_disciplinario_de_los_funcionarios	1.0	0.0
21850	regimen_disciplinario_del_cuerpo_nacional_de_policia	1.0	0.0
21851	incoacion_de_expediente_disciplinario	1.0	0.0
21852	tramitacion_del_expediente_disciplinario	1.0	0.0
21853	efectos_del_despido_disciplinario	1.0	0.0
21854	circulo_rector_disciplinario	1.0	0.0
21855	convivencia_familiar	1.0	0.0
21856	reclamacion_por_despido_disciplinario	1.0	0.0
21857	suspension_del_procedimiento_disciplinario	1.0	0.0
21858	nulidad_del_expediente_disciplinario	1.0	0.0
21859	procedimiento_disciplinario_penitenciario	1.0	0.0
21860	causa_justa_de_despido_disciplinario	1.0	0.0
21861	proteccion_reforzada_frente_al_poder_disciplinario	1.0	0.0
21862	vehiculos_en_movimiento	1.0	0.0
21863	vehiculos_de_renting	1.0	0.0
21864	vehiculo_articulado	1.0	0.0
21865	velocidad_del_vehiculo	1.0	0.0
21866	retirada_de_vehiculo	1.0	0.0
21867	dedo_de_la_mano	1.0	0.0
21868	causa_del_incendio	1.0	0.0
21869	propagacion_del_incendio	1.0	0.0
21870	daños_causados_por_el_incendio	1.0	1.0
21871	delito_de_daños_por_incendio	1.0	1.0
21872	boca_de_incendio	1.0	0.0
21873	delito_de_incendio_en_grado_de_tentativa	1.0	1.0
21874	delito_de_incendio_forestal_por_imprudencia	1.0	1.0
21875	riesgo_de_incendio	1.0	0.0
21876	delito_de_incendio_con_peligro_para_la_vida	1.0	1.0
21877	delito_continuado_de_incendio	1.0	1.0
21878	desconocimiento_de_la_causa_del_incendio	1.0	0.0
21879	incendio	1.0	0.0
21880	responsabilidad_de_los_daños_causados_por_incendio	1.0	0.0
21881	visibilidad_del_vehiculo	1.0	0.0
21882	vehiculo_homologado	1.0	0.0
21883	caravana_de_vehiculos	1.0	0.0
21884	stock_de_vehiculos	1.0	0.0
21885	intervencion_de_vehiculo	1.0	0.0
21886	vehiculo_blindado	1.0	0.0
21887	limitacion_del_numero_de_vehiculos	1.0	0.0
21888	fracaso	0.0	0.0
21889	intervencion	1.0	0.0
21890	intervencion_social_a_favor_de_la_victima	1.0	0.0
21891	incendio_en_inmueble	1.0	0.0
21892	produccion_del_incendio	1.0	0.0
21893	consecuencia_del_incendio	1.0	0.0
21894	delito_de_incendio_por_imprudencia	1.0	1.0
21895	gastos_de_extincion_de_incendio	1.0	0.0
21896	culpa_del_incendio	1.0	0.0
21897	conato_de_incendio	1.0	0.0
21898	labores_de_extincion_de_incendio	1.0	0.0
21899	delito_de_incendio_en_bienes_propios	1.0	1.0
21900	perjuicios_derivados_del_incendio	1.0	0.0
21901	delito_de_incendio_terrorista	1.0	1.0
21902	incendio_por_causas_desconocidas	1.0	0.0
21903	incendio_de_subestacion	1.0	0.0
21904	incendio_en_nave	1.0	0.0
21905	humo_del_incendio	1.0	0.0
21906	afectacion_por_incendio	1.0	0.0
21907	autoria_del_incendio	1.0	0.0
21908	magnitud_del_incendio	1.0	0.0
21909	incendio_fortuito	1.0	0.0
21910	inicio_del_incendio	1.0	0.0
21911	responsabilidad_civil_por_incendio	1.0	0.0
21912	bienes_propios	1.0	0.0
21913	medidas_de_seguridad_contra_incendios	1.0	0.0
21914	reglamento_de_seguridad_contra_incendios	1.0	0.0
21915	medidas_de_prevencion_de_incendios_forestales	1.0	0.0
21916	amortizacion_parcial	1.0	0.0
21917	amortizacion_tecnica	1.0	0.0
21918	impago_de_las_cuotas_de_amortizacion	1.0	0.0
21919	amortizacion_mensual_del_prestamo	1.0	0.0
21920	devolucion_en_amortizaciones_periodicas	1.0	0.0
21921	finalizacion_del_plazo_de_preaviso	1.0	0.0
21922	compensacion_por_falta_de_preaviso	1.0	0.0
21923	salarios_del_periodo_de_preaviso	1.0	0.0
21924	denuncia_con_preaviso	1.0	0.0
21925	desistimiento_con_exigencia_de_preaviso	1.0	0.0
21926	preaviso_de_huelga	1.0	0.0
21927	preaviso_al_arrendador	1.0	0.0
21928	concesion_de_preaviso	1.0	0.0
21929	preaviso	1.0	0.0
21930	falta_de_preaviso_por_parte_del_progenitor	1.0	0.0
21931	calculo_de_amortizacion	1.0	0.0
21932	calculo_de_la_amortizacion_lineal	1.0	0.0
21933	preaviso_innecesario	1.0	0.0
21934	marcas_en_conflicto	1.0	0.0
21935	semejanza_entre_marcas	1.0	0.0
21936	copia_del_escrito_de_preaviso	1.0	0.0
21937	confrontacion_de_marcas	1.0	0.0
21938	preaviso_pactado_en_el_contrato	1.0	0.0
21939	incumplimiento_de_la_obligacion_de_preaviso	1.0	0.0
21940	cumplimiento_del_plazo_de_preaviso	1.0	0.0
21941	preaviso_a_los_representantes_de_los_trabajadores	1.0	0.0
21942	incumplimiento_total_o_parcial_del_preaviso	1.0	0.0
21943	navegacion_maritima_internacional	1.0	0.0
21944	seguridad_de_la_navegacion_maritima	1.0	0.0
21945	cese_temporal_de_la_convivencia	1.0	0.0
21946	ruptura_de_la_convivencia_familiar	1.0	0.0
21947	cese_temporal	1.0	0.0
21948	nucleo_de_convivencia_familiar	1.0	0.0
21949	pacto_de_convivencia_familiar	1.0	0.0
21950	escrito_de_preaviso	1.0	0.0
21951	prolongacion_de_la_convivencia_familiar	1.0	0.0
21952	familia_estructurada	1.0	0.0
21953	obligacion_de_preaviso	1.0	0.0
21954	familia	1.0	0.0
21955	familia_normalizada	1.0	0.0
21956	domicilio_habitual_de_la_familia	1.0	0.0
21957	presiones_de_la_familia	1.0	0.0
21958	crimen_en_familia	1.0	0.0
21959	omision_del_plazo_de_preaviso	1.0	0.0
21960	omision_del_preaviso	1.0	0.0
21961	resolucion_unilateral_sin_preaviso	1.0	0.0
21962	educador_de_familia	1.0	0.0
21963	direccion_general_de_familia	0.0	0.0
21964	obligacion_de_comunicacion_del_preaviso	1.0	0.0
21965	juicio_verbal_de_familia	0.0	0.0
21966	resolucion_de_la_consejeria_de_familia	0.0	0.0
21967	bienes_de_uso_familiar	1.0	0.0
21968	proteccion_a_cargo_de_la_familia	1.0	0.0
21969	familia_del_reagrupante	1.0	0.0
21970	acceso_al_registro_de_marcas	1.0	0.0
21971	familia_del_alimentante	1.0	0.0
21972	titularidad_de_marcas_oponentes	1.0	0.0
21973	velocidad_inadecuada	1.0	0.0
21974	seguridad_del_vehiculo	1.0	0.0
21975	condiciones_de_seguridad	1.0	0.0
21976	apunte_bancario	1.0	0.0
21977	dotacion_inicial	1.0	0.0
21978	denegacion_de_inscripcion	1.0	0.0
21979	denegacion_de_la_inscripcion_registral	1.0	0.0
21980	denegacion_de_la_expedicion_de_certificado_de_inscripcion	1.0	0.0
21981	activo_de_la_sociedad_ganancial	1.0	0.0
21982	denegacion_de_la_inscripcion_de_la_marca	1.0	0.0
